#{"t_start": 1774620676.1220536, "env_id": "None"}
r,l,t
150.874694,56,32871.03012
134.485534,49,32876.92938
119.105829,32,32880.986629
148.516801,55,32889.226922
132.044858,42,32894.335432
141.225693,46,32899.858753
114.153381,25,32905.002752
113.618896,19,32907.775813
-49.031522,65,32915.27152
125.101192,41,32922.081193
114.650642,32,32926.162429
155.958878,109,32940.053333
135.467169,37,32944.680645
177.133372,93,32955.100154
109.371104,102,32968.297188
140.958511,50,32974.237195
169.019953,76,32984.806416
132.450865,39,32991.397652
132.019567,46,32996.911309
96.385485,96,33009.481086
120.881461,22,33014.298923
147.231623,50,33020.281677
146.021836,56,33028.671309
137.118047,54,33035.048576
117.014052,25,33040.169847
-78.613689,29,33045.709695
164.924007,74,33054.186841
123.941908,30,33059.840434
140.016638,51,33065.89773
125.044721,37,33070.514187
146.547781,52,33076.689314
117.500315,18,33081.116096
121.261495,34,33085.409513
133.928103,61,33094.305739
134.831612,96,33106.879799
129.515176,97,33117.780957
139.820683,40,33124.510124
131.107805,38,33129.203763
130.794913,38,33133.910629
160.997434,66,33143.366578
131.102223,54,33149.763835
176.264799,101,33162.879124
137.880994,64,33170.273695
147.813877,55,33176.765992
-90.694617,96,33187.535769
115.22091,28,33191.157085
125.481801,29,33194.908046
155.352584,62,33203.922838
191.977467,111,33218.04728
-85.975697,62,33227.049322
124.893102,39,33231.852079
154.167197,55,33238.346981
122.366453,28,33241.993049
-74.014627,55,33250.272408
167.678709,61,33257.373692
124.847226,27,33260.939732
141.8077,46,33268.277619
-79.361677,43,33275.293118
-83.705656,54,33283.481602
116.058104,82,33294.592156
138.764296,148,33312.617977
154.633777,82,33321.906564
172.718183,68,33331.529883
127.624904,28,33336.963922
157.784292,81,33346.12998
150.365025,49,33353.750417
142.690832,45,33359.190392
109.513873,95,33369.821668
123.956162,28,33375.286246
184.648462,92,33387.430163
144.10694,59,33394.332481
160.950076,81,33403.525302
172.936284,84,33414.843921
135.021228,50,33420.8072
161.658529,70,33428.905052
141.137601,42,33434.015709
156.7646,65,33441.540024
-90.902523,35,33445.922531
145.761812,63,33453.251427
156.975991,81,33464.258446
134.655976,70,33472.300847
125.668887,50,33478.280539
165.520079,59,33485.150649
41.490843,124,33498.964874
139.178407,120,33512.268104
-148.247345,128,33526.420733
134.788126,44,33531.753154
159.192303,63,33539.090771
122.626403,38,33543.789737
136.655322,38,33548.503927
144.339365,99,33561.411922
-65.895371,77,33571.989576
149.247701,63,33579.320861
123.504368,24,33584.368699
142.027159,51,33590.444951
-361.147638,48,33732.40484
150.648152,64,33741.974785
118.450291,22,33745.137013
136.426388,46,33750.917191
110.338577,32,33756.925579
-68.704382,84,33766.681667
144.769927,52,33772.785385
148.376626,50,33778.735492
-86.753425,93,33790.987077
161.951553,66,33800.441606
146.020849,75,33810.804024
136.689805,45,33818.037775
-46.26969,74,33826.541843
128.173482,35,33830.927017
134.429532,74,33839.392134
-103.170622,104,33852.823418
-71.105854,65,33862.171799
121.292293,27,33865.732522
114.766642,23,33870.662092
115.61551,29,33876.238573
-65.574409,42,33883.152927
-96.876933,58,33889.949845
122.942164,89,33900.008458
115.771649,23,33904.920109
-100.834272,89,33914.950387
136.359864,62,33923.954518
151.635066,48,33931.526739
137.372543,46,33938.861527
-90.218829,98,33951.631183
177.084844,84,33961.170808
168.390939,75,33971.570943
115.134892,17,33975.881145
142.339099,93,33988.109466
152.009459,52,33994.292431
132.169243,42,33999.500956
117.235081,32,34005.362353
133.459969,66,34013.032748
177.106696,84,34022.535495
-61.355769,112,34034.99476
121.035274,26,34040.233883
115.818042,21,34043.152962
136.909388,116,34057.817961
-140.93602,139,34073.065931
122.778158,31,34077.016353
138.920564,50,34082.952065
134.360979,46,34090.276162
126.762971,29,34094.025495
-131.406007,97,34106.646556
116.612041,21,34109.57208
-81.08777,39,34116.183704
164.040098,79,34126.981773
121.932836,24,34130.229479
155.824252,63,34137.510803
136.287375,51,34143.682676
155.035971,57,34150.380815
-43.845833,93,34160.880089
118.075752,18,34163.483976
161.837559,57,34170.167651
125.777902,50,34177.92645
125.349911,30,34181.78809
128.857219,29,34185.555475
150.524481,77,34194.349181
175.099742,108,34208.198231
-65.73152,64,34217.40132
-105.977139,101,34230.531684
118.613872,35,34234.91364
117.370217,19,34237.622287
118.060798,30,34241.481507
138.827923,51,34247.523715
148.58893,71,34255.675656
181.971923,91,34265.91983
128.213264,28,34269.588869
178.37469,88,34279.494205
151.856962,70,34289.361204
117.976653,23,34292.582206
132.99983,77,34301.33971
117.542222,17,34303.8413
139.050013,49,34309.701743
163.080176,65,34319.068147
123.159887,27,34322.615804
148.504012,62,34329.8099
-87.27843,38,34334.500586
122.946669,26,34339.753447
139.390701,47,34345.549582
140.506747,50,34351.529157
159.943981,64,34358.942665
-60.629091,57,34365.640793
-102.645324,164,34383.50015
132.11123,37,34389.897172
120.200666,22,34392.918361
151.014242,106,34404.709776
126.416248,26,34409.951163
-81.662469,33,34415.924542
-72.665783,37,34422.319488
-90.945937,44,34427.648266
136.826301,35,34432.022208
99.674923,98,34442.964467
128.859549,29,34446.722856
-66.976479,57,34453.394799
139.235725,49,34461.011783
124.231921,29,34466.555383
116.473893,29,34472.115873
150.665672,92,34482.449047
-58.809039,88,34492.443878
117.328157,107,34506.176137
179.493079,89,34518.17649
-76.202815,47,34523.857868
153.735982,57,34532.480241
126.79353,39,34539.141829
124.03463,56,34545.753844
-122.157596,84,34555.305589
131.745677,80,34564.490503
130.917054,38,34571.034977
-69.11374,56,34577.662119
144.136548,44,34584.801626
119.32029,64,34592.249995
140.530576,49,34598.132912
-91.127599,131,34614.441337
130.53029,44,34619.769078
-62.144267,69,34629.520614
155.531623,68,34637.427562
134.071302,48,34643.197894
150.970974,62,34650.432608
121.283556,25,34655.570345
114.35167,19,34658.284444
165.558927,84,34667.80854
134.388784,40,34672.751329
135.779266,41,34677.802256
-58.971465,103,34689.332142
152.404162,53,34697.389518
130.52842,41,34702.39876
128.516436,126,34718.132766
138.584624,36,34722.612464
127.019589,29,34726.393262
130.739567,79,34737.237437
133.35139,40,34742.139155
172.339735,86,34751.876165
133.535007,39,34758.491034
148.438343,54,34764.986423
140.3816,51,34771.06942
157.362712,66,34778.741106
136.740864,91,34788.967641
116.642222,23,34792.094917
143.36592,40,34798.796326
139.600823,48,34806.339508
157.067208,57,34813.041456
-70.403033,39,34817.859512
128.952856,47,34823.498477
161.331038,69,34833.252238
158.027601,52,34839.412812
139.851603,46,34846.7452
121.54424,28,34852.179058
-74.320306,91,34862.446423
121.839908,29,34866.191148
184.107362,87,34876.007186
126.037142,41,34881.038019
150.042969,77,34891.630688
142.935794,46,34897.147347
125.96508,91,34907.386266
128.570692,35,34913.586562
122.825111,25,34916.968773
195.936066,93,34929.249271
126.823667,29,34934.822675
159.06137,64,34942.250772
132.196503,36,34946.750755
-74.794,57,34953.423107
149.935417,70,34961.470576
149.510355,56,34968.043996
135.733465,73,34976.407313
144.248607,40,34981.300175
-81.662764,38,34987.792108
127.465628,82,34997.099714
163.582216,59,35003.983933
184.403241,91,35014.21604
117.84306,29,35019.76546
-508.174776,29,35195.652602
159.548551,64,35204.875446
143.059851,55,35213.146576
134.1201,44,35220.264659
136.71355,42,35227.182624
148.795687,61,35236.095594
150.064212,60,35243.117944
121.762958,26,35246.549146
124.614742,30,35250.421573
158.796232,53,35258.511744
129.197546,53,35266.607826
132.739453,34,35270.901504
131.214904,35,35277.093325
154.543619,65,35284.624655
167.799865,96,35295.424556
128.917821,43,35302.465347
150.200672,54,35308.819896
-173.380748,140,35325.970616
135.326117,52,35333.948224
154.640011,65,35343.288181
-59.286239,93,35355.522431
162.78826,80,35364.611912
128.750194,35,35369.00353
159.029886,88,35378.928295
-79.723386,44,35384.269409
166.810022,60,35391.289343
149.399319,77,35400.048749
153.266011,72,35408.295498
115.856626,24,35413.338806
123.542259,28,35418.785597
-122.388598,163,35436.567887
118.533015,31,35442.335815
-73.371734,72,35450.604415
157.877082,98,35461.58396
138.158645,45,35468.797508
165.08827,79,35477.788731
150.323601,74,35486.287077
163.304658,66,35493.927877
121.627594,29,35499.490066
140.739979,39,35504.291101
149.299466,117,35517.27807
-101.470261,100,35530.284322
-88.06173,38,35534.97374
141.64766,51,35542.8317
121.363706,24,35546.061537
159.770995,55,35554.342081
120.144738,26,35559.572403
150.749486,55,35567.863155
155.252187,57,35576.376967
136.452413,63,35583.690484
136.258975,45,35590.904551
119.37129,61,35599.809046
146.229976,42,35604.944627
118.462404,33,35609.131049
148.169078,62,35616.320806
153.344711,120,35631.436728
109.909987,102,35642.84229
-72.923414,50,35648.814264
121.774471,27,35654.153492
153.572851,52,35660.328983
124.926074,152,35678.769219
115.536335,20,35683.388135
127.898615,57,35690.05072
137.143306,45,35695.494416
135.12131,144,35713.089295
143.514801,52,35719.265671
146.702134,56,35727.666775
136.024722,56,35734.239864
-91.489448,57,35740.946559
122.64243,49,35746.814315
142.001212,41,35751.897079
117.598526,25,35757.037487
125.141445,28,35762.4891
125.369963,48,35770.028061
-43.025101,110,35782.252532
136.407916,35,35788.430986
114.069484,18,35791.03985
164.446696,69,35800.792322
170.83391,85,35812.196859
144.462285,49,35818.054484
119.436096,33,35824.033647
139.344253,51,35830.093828
-54.408006,85,35839.705983
114.49277,21,35844.466202
129.500365,40,35849.391805
160.148023,71,35859.411363
160.052165,63,35868.548764
148.06848,63,35875.896152
-121.061835,90,35886.070152
136.310631,43,35893.123309
175.066014,88,35903.070948
141.949353,46,35908.585237
150.900552,85,35918.202649
-90.977242,107,35930.086113
-67.988235,65,35939.39285
118.799831,31,35943.349685
116.61258,24,35948.389747
123.000739,24,35953.447097
121.587597,34,35957.753563
147.918511,66,35965.373544
-70.811108,54,35971.732032
128.686802,31,35975.699029
123.378539,27,35979.241023
-109.499633,79,35990.039905
129.812236,33,35994.206494
151.919498,52,36000.443761
152.767157,61,36009.431355
162.743753,64,36018.689973
141.821337,49,36026.349143
116.805602,19,36030.868832
-112.241051,92,36043.030973
120.783189,34,36049.110761
131.682543,33,36055.07481
170.582128,77,36063.856753
176.165752,71,36072.086312
152.391196,80,36082.999399
127.238039,57,36089.695361
146.408217,57,36098.165
163.553818,65,36107.468859
182.915188,87,36117.324641
125.826809,41,36124.148832
136.448227,47,36129.790258
147.060062,43,36135.004963
-74.053828,55,36141.507725
158.961383,57,36149.968527
129.393077,40,36154.899645
-53.32952,73,36163.334333
120.883059,30,36169.006196
133.531512,42,36174.126517
125.464171,66,36181.773088
133.89586,42,36186.893825
-86.913076,94,36197.533696
84.933216,131,36213.786812
-74.589499,48,36219.538103
146.934897,54,36227.721442
188.876366,96,36238.514416
136.265612,46,36245.854025
146.379636,59,36254.567423
142.08229,69,36262.531782
162.663361,106,36276.133212
135.762416,45,36281.561945
159.380627,64,36290.767246
129.394004,32,36296.631019
139.786446,40,36303.344784
121.659662,69,36311.264051
177.145831,101,36322.560925
129.927754,43,36329.571762
164.634536,73,36337.980961
117.54198,118,36351.121288
166.966012,64,36360.362751
155.723159,59,36367.240698
-75.378699,53,36373.524695
129.453698,41,36380.347029
121.807694,31,36384.325934
-118.74794,84,36393.819892
127.787611,31,36399.5946
148.824617,59,36406.493928
-105.472684,90,36418.407477
-59.109813,100,36429.626529
-94.33277,56,36436.222539
152.664415,48,36441.956449
141.461951,46,36447.607484
189.974467,112,36461.870108
169.394142,73,36470.260667
134.5276,52,36476.457326
120.838151,25,36481.59976
-55.647729,66,36491.039467
124.606153,35,36497.204792
-312.277991,54,36662.395807
-66.230803,87,36674.055598
122.413883,33,36680.017663
154.542527,62,36689.03937
158.188217,58,36697.646855
139.823064,49,36703.470483
-65.626159,50,36711.247784
115.245734,16,36713.636939
-50.931352,68,36721.496278
-111.332902,113,36734.060305
129.947899,33,36740.021964
139.043457,49,36745.889376
149.101641,45,36751.326854
122.351648,57,36757.998492
-66.537276,43,36763.224404
122.851743,35,36767.617782
-88.390402,94,36779.978594
130.175214,34,36784.24337
153.572547,101,36795.489272
-122.850268,97,36806.392617
146.672919,55,36814.684552
152.76145,116,36829.38099
154.320918,57,36837.88428
123.94294,39,36842.699057
146.151878,86,36852.409496
-52.871366,63,36861.539375
153.453745,56,36869.906695
143.435235,60,36876.900975
193.598792,103,36890.217065
164.088904,61,36897.357561
151.452863,79,36908.1466
140.541702,48,36913.933741
122.962093,35,36920.10125
127.382849,28,36923.842217
153.401087,57,36930.546061
135.36733,46,36936.071481
150.536537,58,36942.876241
126.260224,145,36960.573537
134.459103,42,36965.687021
131.157453,40,36972.407534
155.526718,58,36979.22948
126.769907,60,36986.24828
159.557308,57,36994.734079
122.485262,26,36998.170054
173.059296,78,37008.868923
149.735953,134,37023.623251
125.101832,27,37028.971421
136.215614,48,37036.500878
139.648841,43,37043.512838
154.251987,60,37050.517289
183.070052,88,37062.238934
153.918311,49,37069.894065
119.033417,31,37073.845974
137.963423,71,37081.98238
137.822924,45,37089.202727
136.493752,54,37095.607434
145.719917,54,37101.984632
-77.938136,38,37108.504962
-98.55087,111,37122.701385
-82.892006,172,37143.232399
-51.245576,80,37154.129776
117.418956,30,37157.981109
-68.127685,66,37167.414357
177.584861,84,37176.91662
114.300948,23,37181.867107
180.524615,74,37192.156715
136.163937,42,37197.28124
59.929719,138,37214.244241
123.447168,38,37218.975435
158.624047,71,37227.125934
115.748909,26,37230.585672
119.760257,25,37235.729887
-67.883645,53,37241.988911
130.526529,73,37250.409038
161.069918,71,37258.589454
113.953429,17,37261.100785
130.488917,33,37265.266821
122.771631,35,37271.465204
193.512195,98,37284.248362
125.563975,27,37287.84001
138.947047,48,37295.398512
152.927098,57,37302.073485
146.481141,73,37310.477253
-120.51388,75,37319.081534
155.340655,64,37326.533862
129.687397,46,37332.081282
147.853058,51,37338.138034
123.710939,32,37344.019326
142.704837,73,37352.392911
140.787409,64,37361.610836
-88.281556,51,37367.665532
151.915181,47,37373.292987
-61.293999,64,37382.543092
-74.259544,60,37389.555954
-85.342166,123,37403.201719
122.392529,24,37406.429619
168.015085,65,37414.005786
-42.637944,90,37424.160328
121.488892,32,37428.237721
130.377042,29,37433.790545
130.130849,46,37439.336581
163.626653,59,37446.250958
135.375106,33,37452.217983
-66.360355,52,37458.389738
124.270812,25,37463.536812
120.490866,59,37472.290491
141.1079,61,37481.253726
149.565688,99,37494.149991
28.296013,156,37511.252737
145.353628,45,37518.506358
-71.898771,68,37526.354138
131.076295,34,37532.444172
123.544507,36,37536.932404
162.846806,86,37546.691742
188.422534,98,37557.64604
184.288669,92,37567.99072
-85.469184,52,37574.170547
-70.6093,51,37582.026052
177.329455,76,37592.502735
-89.940287,121,37607.747283
133.754755,37,37612.329274
186.103685,79,37621.373272
146.216844,46,37626.917786
-66.636969,68,37636.595921
137.364568,81,37645.820997
133.241289,58,37652.655722
119.880911,24,37657.684443
190.061995,94,37668.279302
123.842252,38,37673.002736
156.799228,61,37681.879824
-57.10385,54,37690.0496
136.841688,62,37697.275558
-117.59248,182,37718.937294
-74.020591,42,37725.85991
143.334817,75,37734.431945
123.46156,137,37749.589594
123.022059,29,37753.346594
184.527141,139,37768.732974
126.1545,47,37776.176719
-64.565221,42,37781.324296
114.687148,15,37783.72783
172.381165,132,37798.423362
116.630977,22,37801.471694
181.305362,87,37813.16397
162.539748,56,37821.547005
122.197733,25,37824.90588
159.743774,69,37832.884046
147.64751,48,37838.624806
-91.219444,72,37846.92778
161.314757,67,37856.514342
144.5192,63,37865.675273
118.4054,26,37869.11457
-56.134919,70,37877.190757
163.789077,74,37887.470622
116.965323,23,37892.402601
123.228572,37,37897.052221
-52.040568,70,37906.920563
146.992315,72,37915.198303
129.093879,74,37925.474066
145.780401,115,37940.021784
125.801661,29,37945.58092
-743.311607,36,38107.535371
144.745578,57,38116.049341
147.457,47,38121.684155
125.49352,45,38127.136471
114.799274,24,38132.171112
115.264475,24,38135.414138
-91.46093,58,38144.001493
148.440004,62,38153.011987
-243.367022,169,38171.436678
133.068421,135,38186.383186
133.390976,38,38192.889088
120.340117,20,38195.707685
124.651006,53,38203.803712
-75.798891,56,38212.168042
200.879363,116,38225.029792
131.292032,52,38233.010037
